timestamp,datapath_id,flow_id,ip_src,tp_src,ip_dst,tp_dst,ip_proto,icmp_code,icmp_type,flow_duration_sec,flow_duration_nsec,idle_timeout,hard_timeout,flags,packet_count,byte_count,packet_count_per_second,packet_count_per_nsecond,byte_count_per_second,byte_count_per_nsecond,label
1711885458.604826,4,10.0.0.13010.0.0.301,10.0.0.13,0,10.0.0.3,0,1,0,0,2,889000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.604826,4,10.0.0.13010.0.0.401,10.0.0.13,0,10.0.0.4,0,1,0,0,0,630000000,20,100,0,0,0,0,0,0,0,0
1711885458.604826,4,10.0.0.14010.0.0.101,10.0.0.14,0,10.0.0.1,0,1,0,0,7,510000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.604826,4,10.0.0.14010.0.0.201,10.0.0.14,0,10.0.0.2,0,1,0,0,5,90000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.604826,4,10.0.0.14010.0.0.301,10.0.0.14,0,10.0.0.3,0,1,0,0,2,755000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.604826,4,10.0.0.14010.0.0.401,10.0.0.14,0,10.0.0.4,0,1,0,0,0,498000000,20,100,0,0,0,0,0,0,0,0
1711885458.604826,4,10.0.0.15010.0.0.101,10.0.0.15,0,10.0.0.1,0,1,0,0,7,389000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.604826,4,10.0.0.15010.0.0.201,10.0.0.15,0,10.0.0.2,0,1,0,0,4,957000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.604826,4,10.0.0.15010.0.0.301,10.0.0.15,0,10.0.0.3,0,1,0,0,2,630000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.604826,4,10.0.0.15010.0.0.401,10.0.0.15,0,10.0.0.4,0,1,0,0,0,346000000,20,100,0,0,0,0,0,0,0,0
1711885458.604826,4,10.0.0.16010.0.0.101,10.0.0.16,0,10.0.0.1,0,1,0,0,7,233000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.604826,4,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,0,4,811000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.604826,4,10.0.0.16010.0.0.301,10.0.0.16,0,10.0.0.3,0,1,0,0,2,478000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.604826,4,10.0.0.16010.0.0.401,10.0.0.16,0,10.0.0.4,0,1,0,0,0,204000000,20,100,0,0,0,0,0,0,0,0
1711885458.604826,4,10.0.0.17010.0.0.101,10.0.0.17,0,10.0.0.1,0,1,0,0,7,86000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.604826,4,10.0.0.17010.0.0.201,10.0.0.17,0,10.0.0.2,0,1,0,0,4,652000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.604826,4,10.0.0.17010.0.0.301,10.0.0.17,0,10.0.0.3,0,1,0,0,2,338000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.604826,4,10.0.0.17010.0.0.401,10.0.0.17,0,10.0.0.4,0,1,0,0,0,70000000,20,100,0,0,0,0,0,0,0,0
1711885458.604826,4,10.0.0.18010.0.0.101,10.0.0.18,0,10.0.0.1,0,1,0,0,6,934000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.604826,4,10.0.0.18010.0.0.201,10.0.0.18,0,10.0.0.2,0,1,0,0,4,499000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.604826,4,10.0.0.18010.0.0.301,10.0.0.18,0,10.0.0.3,0,1,0,0,2,186000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.604826,4,10.0.0.2010.0.0.1001,10.0.0.2,0,10.0.0.10,0,1,0,8,5,584000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.604826,4,10.0.0.2010.0.0.1101,10.0.0.2,0,10.0.0.11,0,1,0,8,5,478000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.604826,4,10.0.0.2010.0.0.1201,10.0.0.2,0,10.0.0.12,0,1,0,8,5,370000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.604826,4,10.0.0.2010.0.0.1301,10.0.0.2,0,10.0.0.13,0,1,0,8,5,250000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.604826,4,10.0.0.2010.0.0.1401,10.0.0.2,0,10.0.0.14,0,1,0,8,5,106000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.604826,4,10.0.0.2010.0.0.1501,10.0.0.2,0,10.0.0.15,0,1,0,8,4,970000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.604826,4,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,8,4,845000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.604826,4,10.0.0.2010.0.0.1701,10.0.0.2,0,10.0.0.17,0,1,0,8,4,682000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.604826,4,10.0.0.2010.0.0.1801,10.0.0.2,0,10.0.0.18,0,1,0,8,4,523000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.604826,4,10.0.0.3010.0.0.1001,10.0.0.3,0,10.0.0.10,0,1,0,8,3,260000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.604826,4,10.0.0.3010.0.0.1101,10.0.0.3,0,10.0.0.11,0,1,0,8,3,155000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.604826,4,10.0.0.3010.0.0.1201,10.0.0.3,0,10.0.0.12,0,1,0,8,3,52000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.604826,4,10.0.0.3010.0.0.1301,10.0.0.3,0,10.0.0.13,0,1,0,8,2,905000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.604826,4,10.0.0.3010.0.0.1401,10.0.0.3,0,10.0.0.14,0,1,0,8,2,774000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.604826,4,10.0.0.3010.0.0.1501,10.0.0.3,0,10.0.0.15,0,1,0,8,2,642000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.604826,4,10.0.0.3010.0.0.1601,10.0.0.3,0,10.0.0.16,0,1,0,8,2,506000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.604826,4,10.0.0.3010.0.0.1701,10.0.0.3,0,10.0.0.17,0,1,0,8,2,362000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.604826,4,10.0.0.3010.0.0.1801,10.0.0.3,0,10.0.0.18,0,1,0,8,2,210000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.604826,4,10.0.0.4010.0.0.1001,10.0.0.4,0,10.0.0.10,0,1,0,8,0,946000000,20,100,0,0,0,0,0,0,0,0
1711885458.604826,4,10.0.0.4010.0.0.1101,10.0.0.4,0,10.0.0.11,0,1,0,8,0,849000000,20,100,0,0,0,0,0,0,0,0
1711885458.604826,4,10.0.0.4010.0.0.1201,10.0.0.4,0,10.0.0.12,0,1,0,8,0,762000000,20,100,0,0,0,0,0,0,0,0
1711885458.604826,4,10.0.0.4010.0.0.1301,10.0.0.4,0,10.0.0.13,0,1,0,8,0,649000000,20,100,0,0,0,0,0,0,0,0
1711885458.604826,4,10.0.0.4010.0.0.1401,10.0.0.4,0,10.0.0.14,0,1,0,8,0,518000000,20,100,0,0,0,0,0,0,0,0
1711885458.604826,4,10.0.0.4010.0.0.1501,10.0.0.4,0,10.0.0.15,0,1,0,8,0,364000000,20,100,0,0,0,0,0,0,0,0
1711885458.604826,4,10.0.0.4010.0.0.1601,10.0.0.4,0,10.0.0.16,0,1,0,8,0,235000000,20,100,0,0,0,0,0,0,0,0
1711885458.604826,4,10.0.0.4010.0.0.1701,10.0.0.4,0,10.0.0.17,0,1,0,8,0,98000000,20,100,0,0,0,0,0,0,0,0
1711885458.679564,2,10.0.0.1010.0.0.1001,10.0.0.1,0,10.0.0.10,0,1,0,8,8,24000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.1010.0.0.1101,10.0.0.1,0,10.0.0.11,0,1,0,8,7,917000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.1010.0.0.1201,10.0.0.1,0,10.0.0.12,0,1,0,8,7,799000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.1010.0.0.1301,10.0.0.1,0,10.0.0.13,0,1,0,8,7,678000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.1010.0.0.1401,10.0.0.1,0,10.0.0.14,0,1,0,8,7,547000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.1010.0.0.1501,10.0.0.1,0,10.0.0.15,0,1,0,8,7,424000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.1010.0.0.1601,10.0.0.1,0,10.0.0.16,0,1,0,8,7,291000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.1010.0.0.1701,10.0.0.1,0,10.0.0.17,0,1,0,8,7,132000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.1010.0.0.1801,10.0.0.1,0,10.0.0.18,0,1,0,8,6,988000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.1010.0.0.401,10.0.0.1,0,10.0.0.4,0,1,0,0,2,151000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.1010.0.0.401,10.0.0.1,0,10.0.0.4,0,1,0,8,8,516000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.1010.0.0.501,10.0.0.1,0,10.0.0.5,0,1,0,8,8,439000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.1010.0.0.601,10.0.0.1,0,10.0.0.6,0,1,0,8,8,371000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.1010.0.0.701,10.0.0.1,0,10.0.0.7,0,1,0,8,8,291000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.1010.0.0.801,10.0.0.1,0,10.0.0.8,0,1,0,8,8,208000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.1010.0.0.901,10.0.0.1,0,10.0.0.9,0,1,0,8,8,124000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.10010.0.0.101,10.0.0.10,0,10.0.0.1,0,1,0,0,7,999000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.10010.0.0.201,10.0.0.10,0,10.0.0.2,0,1,0,0,5,581000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.10010.0.0.301,10.0.0.10,0,10.0.0.3,0,1,0,0,3,256000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.10010.0.0.401,10.0.0.10,0,10.0.0.4,0,1,0,0,0,936000000,20,100,0,0,0,0,0,0,0,0
1711885458.679564,2,10.0.0.11010.0.0.101,10.0.0.11,0,10.0.0.1,0,1,0,0,7,892000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.11010.0.0.201,10.0.0.11,0,10.0.0.2,0,1,0,0,5,475000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.11010.0.0.301,10.0.0.11,0,10.0.0.3,0,1,0,0,3,152000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.11010.0.0.401,10.0.0.11,0,10.0.0.4,0,1,0,0,0,844000000,20,100,0,0,0,0,0,0,0,0
1711885458.679564,2,10.0.0.12010.0.0.101,10.0.0.12,0,10.0.0.1,0,1,0,0,7,769000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.12010.0.0.201,10.0.0.12,0,10.0.0.2,0,1,0,0,5,366000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.12010.0.0.301,10.0.0.12,0,10.0.0.3,0,1,0,0,3,39000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.12010.0.0.401,10.0.0.12,0,10.0.0.4,0,1,0,0,0,756000000,20,100,0,0,0,0,0,0,0,0
1711885458.679564,2,10.0.0.13010.0.0.101,10.0.0.13,0,10.0.0.1,0,1,0,0,7,636000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.13010.0.0.201,10.0.0.13,0,10.0.0.2,0,1,0,0,5,224000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.13010.0.0.301,10.0.0.13,0,10.0.0.3,0,1,0,0,2,889000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.13010.0.0.401,10.0.0.13,0,10.0.0.4,0,1,0,0,0,625000000,20,100,0,0,0,0,0,0,0,0
1711885458.679564,2,10.0.0.14010.0.0.101,10.0.0.14,0,10.0.0.1,0,1,0,0,7,510000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.14010.0.0.201,10.0.0.14,0,10.0.0.2,0,1,0,0,5,88000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.14010.0.0.301,10.0.0.14,0,10.0.0.3,0,1,0,0,2,755000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.14010.0.0.401,10.0.0.14,0,10.0.0.4,0,1,0,0,0,495000000,20,100,0,0,0,0,0,0,0,0
1711885458.679564,2,10.0.0.15010.0.0.101,10.0.0.15,0,10.0.0.1,0,1,0,0,7,390000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.15010.0.0.201,10.0.0.15,0,10.0.0.2,0,1,0,0,4,955000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.15010.0.0.301,10.0.0.15,0,10.0.0.3,0,1,0,0,2,624000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.15010.0.0.401,10.0.0.15,0,10.0.0.4,0,1,0,0,0,343000000,20,100,0,0,0,0,0,0,0,0
1711885458.679564,2,10.0.0.16010.0.0.101,10.0.0.16,0,10.0.0.1,0,1,0,0,7,232000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,0,4,811000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.16010.0.0.301,10.0.0.16,0,10.0.0.3,0,1,0,0,2,480000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.16010.0.0.401,10.0.0.16,0,10.0.0.4,0,1,0,0,0,202000000,20,100,0,0,0,0,0,0,0,0
1711885458.679564,2,10.0.0.17010.0.0.101,10.0.0.17,0,10.0.0.1,0,1,0,0,7,87000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.17010.0.0.201,10.0.0.17,0,10.0.0.2,0,1,0,0,4,648000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.17010.0.0.301,10.0.0.17,0,10.0.0.3,0,1,0,0,2,337000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.17010.0.0.401,10.0.0.17,0,10.0.0.4,0,1,0,0,0,72000000,20,100,0,0,0,0,0,0,0,0
1711885458.679564,2,10.0.0.18010.0.0.101,10.0.0.18,0,10.0.0.1,0,1,0,0,6,932000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.18010.0.0.201,10.0.0.18,0,10.0.0.2,0,1,0,0,4,500000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.18010.0.0.301,10.0.0.18,0,10.0.0.3,0,1,0,0,2,184000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.2010.0.0.1001,10.0.0.2,0,10.0.0.10,0,1,0,8,5,606000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.2010.0.0.1101,10.0.0.2,0,10.0.0.11,0,1,0,8,5,500000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.2010.0.0.1201,10.0.0.2,0,10.0.0.12,0,1,0,8,5,389000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.2010.0.0.1301,10.0.0.2,0,10.0.0.13,0,1,0,8,5,271000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.2010.0.0.1401,10.0.0.2,0,10.0.0.14,0,1,0,8,5,127000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.2010.0.0.1501,10.0.0.2,0,10.0.0.15,0,1,0,8,4,991000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,8,4,867000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.2010.0.0.1701,10.0.0.2,0,10.0.0.17,0,1,0,8,4,707000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.2010.0.0.1801,10.0.0.2,0,10.0.0.18,0,1,0,8,4,543000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.2010.0.0.401,10.0.0.2,0,10.0.0.4,0,1,0,8,6,96000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.2010.0.0.401,10.0.0.2,0,10.0.0.4,0,1,0,0,1,436000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.2010.0.0.501,10.0.0.2,0,10.0.0.5,0,1,0,8,6,22000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.2010.0.0.601,10.0.0.2,0,10.0.0.6,0,1,0,8,5,959000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.2010.0.0.701,10.0.0.2,0,10.0.0.7,0,1,0,8,5,881000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.2010.0.0.801,10.0.0.2,0,10.0.0.8,0,1,0,8,5,795000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.2010.0.0.901,10.0.0.2,0,10.0.0.9,0,1,0,8,5,703000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.3010.0.0.1001,10.0.0.3,0,10.0.0.10,0,1,0,8,3,284000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.3010.0.0.1101,10.0.0.3,0,10.0.0.11,0,1,0,8,3,176000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.3010.0.0.1201,10.0.0.3,0,10.0.0.12,0,1,0,8,3,72000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.3010.0.0.1301,10.0.0.3,0,10.0.0.13,0,1,0,8,2,927000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.3010.0.0.1401,10.0.0.3,0,10.0.0.14,0,1,0,8,2,799000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.3010.0.0.1501,10.0.0.3,0,10.0.0.15,0,1,0,8,2,663000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.3010.0.0.1601,10.0.0.3,0,10.0.0.16,0,1,0,8,2,524000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.3010.0.0.1701,10.0.0.3,0,10.0.0.17,0,1,0,8,2,387000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.3010.0.0.1801,10.0.0.3,0,10.0.0.18,0,1,0,8,2,239000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.3010.0.0.401,10.0.0.3,0,10.0.0.4,0,1,0,0,1,377000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.3010.0.0.401,10.0.0.3,0,10.0.0.4,0,1,0,8,3,752000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.3010.0.0.501,10.0.0.3,0,10.0.0.5,0,1,0,8,3,658000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.3010.0.0.601,10.0.0.3,0,10.0.0.6,0,1,0,8,3,593000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.3010.0.0.701,10.0.0.3,0,10.0.0.7,0,1,0,8,3,524000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.3010.0.0.801,10.0.0.3,0,10.0.0.8,0,1,0,8,3,445000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.3010.0.0.901,10.0.0.3,0,10.0.0.9,0,1,0,8,3,364000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.4010.0.0.101,10.0.0.4,0,10.0.0.1,0,1,0,0,8,508000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.4010.0.0.101,10.0.0.4,0,10.0.0.1,0,1,0,8,2,168000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.4010.0.0.1001,10.0.0.4,0,10.0.0.10,0,1,0,8,0,965000000,20,100,0,0,0,0,0,0,0,0
1711885458.679564,2,10.0.0.4010.0.0.1101,10.0.0.4,0,10.0.0.11,0,1,0,8,0,872000000,20,100,0,0,0,0,0,0,0,0
1711885458.679564,2,10.0.0.4010.0.0.1201,10.0.0.4,0,10.0.0.12,0,1,0,8,0,782000000,20,100,0,0,0,0,0,0,0,0
1711885458.679564,2,10.0.0.4010.0.0.1301,10.0.0.4,0,10.0.0.13,0,1,0,8,0,671000000,20,100,0,0,0,0,0,0,0,0
1711885458.679564,2,10.0.0.4010.0.0.1401,10.0.0.4,0,10.0.0.14,0,1,0,8,0,548000000,20,100,0,0,0,0,0,0,0,0
1711885458.679564,2,10.0.0.4010.0.0.1501,10.0.0.4,0,10.0.0.15,0,1,0,8,0,392000000,20,100,0,0,0,0,0,0,0,0
1711885458.679564,2,10.0.0.4010.0.0.1601,10.0.0.4,0,10.0.0.16,0,1,0,8,0,255000000,20,100,0,0,0,0,0,0,0,0
1711885458.679564,2,10.0.0.4010.0.0.1701,10.0.0.4,0,10.0.0.17,0,1,0,8,0,120000000,20,100,0,0,0,0,0,0,0,0
1711885458.679564,2,10.0.0.4010.0.0.201,10.0.0.4,0,10.0.0.2,0,1,0,8,1,488000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.4010.0.0.201,10.0.0.4,0,10.0.0.2,0,1,0,0,6,92000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.4010.0.0.301,10.0.0.4,0,10.0.0.3,0,1,0,0,3,744000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.4010.0.0.301,10.0.0.4,0,10.0.0.3,0,1,0,8,1,421000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.4010.0.0.501,10.0.0.4,0,10.0.0.5,0,1,0,8,1,348000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.4010.0.0.601,10.0.0.4,0,10.0.0.6,0,1,0,8,1,290000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.4010.0.0.701,10.0.0.4,0,10.0.0.7,0,1,0,8,1,198000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.4010.0.0.801,10.0.0.4,0,10.0.0.8,0,1,0,8,1,128000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.4010.0.0.901,10.0.0.4,0,10.0.0.9,0,1,0,8,1,55000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.5010.0.0.101,10.0.0.5,0,10.0.0.1,0,1,0,0,8,432000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.5010.0.0.201,10.0.0.5,0,10.0.0.2,0,1,0,0,6,18000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.5010.0.0.301,10.0.0.5,0,10.0.0.3,0,1,0,0,3,654000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.5010.0.0.401,10.0.0.5,0,10.0.0.4,0,1,0,0,1,319000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.6010.0.0.101,10.0.0.6,0,10.0.0.1,0,1,0,0,8,363000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.6010.0.0.201,10.0.0.6,0,10.0.0.2,0,1,0,0,5,953000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.6010.0.0.301,10.0.0.6,0,10.0.0.3,0,1,0,0,3,588000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.6010.0.0.401,10.0.0.6,0,10.0.0.4,0,1,0,0,1,283000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.7010.0.0.101,10.0.0.7,0,10.0.0.1,0,1,0,0,8,275000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.7010.0.0.201,10.0.0.7,0,10.0.0.2,0,1,0,0,5,864000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.7010.0.0.301,10.0.0.7,0,10.0.0.3,0,1,0,0,3,508000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.7010.0.0.401,10.0.0.7,0,10.0.0.4,0,1,0,0,1,181000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.8010.0.0.101,10.0.0.8,0,10.0.0.1,0,1,0,0,8,192000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.8010.0.0.201,10.0.0.8,0,10.0.0.2,0,1,0,0,5,774000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.8010.0.0.301,10.0.0.8,0,10.0.0.3,0,1,0,0,3,428000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1711885458.679564,2,10.0.0.8010.0.0.401,10.0.0.8,0,10.0.0.4,0,1,0,0,1,108000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
